Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
D:\_summer\projekts\20130626\testproject\8\01.bmp;59;107.789;97.7529;93.732;987;949;873;830;784;780;756;745;721;691;651;613;601;595;571;520;459;455;444;65.7927;0;54.0992;48.6432;25;11;5;2;2;1;880;61;1457;0;1528;307;552;1693;0;1509;135;507;2023;0;1399;37;385;1821;0;1950;73;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;60;89.8273;87.8676;86.353;1046;1000;931;907;880;826;734;683;590;521;424;335;302;294;263;262;165;164;126;81.7393;0;81.3902;81.6676;19;12;4;6;5;3;535;0;650;0;2863;317;14;352;0;3241;223;28;535;0;3114;144;51;1373;0;2447;24;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;61;102.442;97.129;95.781;1072;1056;991;966;919;885;831;805;767;672;558;462;432;412;318;288;277;193;93;78.4009;0;84.0297;72.87;27;16;5;4;4;2;659;0;1117;0;2434;281;12;1084;0;2513;242;5;1595;0;2047;199;3;2968;0;876;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;62;107.405;96.3442;94.122;1005;977;961;942;933;917;899;868;848;820;791;779;758;746;686;667;657;646;606;67.2568;0;68.7191;58.368;26;15;7;1;1;1;747;0;1557;0;1467;774;46;1689;0;1553;555;47;2194;0;1374;260;16;1592;0;2241;11;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;63;98.9571;82.828;81.2659;1006;989;973;957;926;919;892;859;847;839;806;799;766;740;652;639;568;536;492;67.0734;0;64.4426;51.8585;21;13;6;3;2;2;1342;0;1313;0;1585;865;81;1332;0;1830;591;91;2000;0;1431;334;79;2298;0;1389;157;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;64;95.1824;86.2253;84.391;985;945;913;886;881;868;850;811;786;688;652;649;600;571;509;493;458;429;415;73.6374;0;70.6419;58.8788;24;13;4;2;1;0;1156;0;1614;0;1029;1078;123;1602;0;1238;904;100;1657;0;1422;698;67;1323;0;1865;656;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;65;125.413;110.707;110.441;1019;978;902;877;830;803;784;774;758;740;719;717;685;681;672;666;641;639;606;77.4698;0;80.7524;32.2292;25;14;3;8;7;3;109;872;1629;0;1599;607;9;1910;0;1468;401;65;1909;0;1709;213;13;397;0;3399;48;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;66;102.732;85.4178;84.5934;1005;984;975;926;846;760;733;718;637;629;558;543;486;456;445;377;373;362;361;74.5018;0;77.7131;38.8062;17;9;4;2;2;1;791;0;1230;0;1157;1306;151;1082;0;1387;1168;207;1592;0;1019;1033;200;1002;0;1955;859;28;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;67;123.547;104.475;103.721;1045;1023;1000;956;943;920;901;888;881;861;799;798;777;771;743;682;606;605;581;79.3959;0;78.2845;29.6964;33;13;7;5;4;3;936;0;2005;0;1180;636;23;2232;0;1131;394;87;2342;0;1247;156;99;1921;0;1814;109;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;68;85.353;72.9807;71.6493;1059;989;977;956;940;907;821;778;679;662;625;596;581;567;548;541;469;369;350;74.7568;0;71.6997;41.9536;15;8;4;3;2;2;672;0;1164;0;897;1567;216;1113;0;1032;1404;295;1615;0;692;1206;331;1059;0;1116;1307;362;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;69;65.173;60.6033;58.0169;1009;945;894;827;797;746;708;691;620;560;495;451;406;325;285;279;199;135;123;64.8619;60;59.3188;57.9435;7;5;3;2;2;2;245;228;506;0;709;2324;305;611;0;756;2202;275;1008;0;544;2087;205;699;0;646;2156;343;1;2;0
D:\_summer\projekts\20130626\testproject\8\01.bmp;70;78.6217;78.5299;77.0567;1062;999;930;890;813;750;687;605;504;392;292;220;140;131;130;128;126;109;72;102.746;0;82.7002;107.251;17;8;6;4;4;3;249;0;512;0;2625;601;106;197;0;3269;254;124;506;0;3068;196;74;754;0;2853;237;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;71;96.8751;92.9823;90.9698;1032;1007;977;896;871;840;806;765;720;693;577;561;523;467;403;354;237;211;180;82.5247;0;77.8558;83.9559;32;14;5;7;5;2;387;0;869;0;2699;275;1;732;0;3078;34;0;1151;0;2669;24;0;1985;0;1859;0;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;72;87.0645;80.3291;77.3093;995;946;903;853;826;809;689;662;634;617;532;483;477;472;441;341;239;236;192;60.9644;0;57.9967;62.916;16;8;3;1;1;1;220;0;1490;0;722;1137;495;1433;0;815;931;665;1235;0;1323;700;586;1446;0;1569;829;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;73;82.6061;75.6496;73.3538;989;953;921;879;823;809;764;751;729;712;647;600;557;522;479;450;377;369;285;69.9802;0;64.3329;68.351;20;11;4;1;1;1;1170;0;1122;0;889;1720;113;1167;0;983;1443;251;1693;0;767;1150;234;1773;0;932;1139;0;1;2;0
D:\_summer\projekts\20130626\testproject\8\01.bmp;74;82.3122;76.8988;73.9651;1019;970;926;888;869;835;762;750;708;693;628;565;540;447;402;331;327;272;272;77.6699;0;66.1806;83.0576;10;6;3;1;1;1;661;0;1044;0;828;1703;269;1031;0;864;1573;376;1294;0;721;1466;363;1259;0;679;1906;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;75;130.074;103.956;102.956;1018;976;945;894;864;863;851;846;831;813;799;782;749;736;725;710;704;681;667;75.5216;0;77.6158;22.3497;31;14;6;2;1;1;463;893;1939;0;1601;288;16;2029;0;1694;98;23;2345;0;1488;9;2;2194;0;1650;0;0;2;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;76;96.2906;82.9344;83.3481;1064;1051;1021;998;957;935;908;888;858;823;652;644;616;571;545;536;506;496;451;95.0479;0;98.1191;34.3988;26;15;6;7;5;4;405;307;1122;0;1468;1088;166;1101;0;1654;894;195;1464;0;1487;701;192;1273;0;1873;698;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;77;108.969;94.5479;93.0081;1077;1032;1005;940;898;851;793;761;722;683;609;586;542;510;472;345;304;274;258;71.1035;0;71.2989;32.5803;13;8;3;0;0;0;779;469;1403;0;1623;532;286;1437;0;1735;375;297;1655;0;1687;232;270;929;0;2550;365;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;78;99.3332;90.8585;87.9592;982;939;889;844;812;797;739;723;712;683;652;608;586;566;500;489;413;398;382;54.3408;0;52.6581;47.1747;16;9;4;3;2;1;27;702;1344;0;1043;1065;392;1293;0;1091;988;472;1292;0;1291;801;460;988;0;1793;773;290;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;79;126.993;110.743;109.722;1002;934;879;840;792;778;751;737;717;683;613;613;606;569;546;536;532;530;466;55.0453;0;54.0371;26.6798;20;13;5;4;3;3;348;530;1443;0;2067;256;78;1345;0;2228;168;103;1621;0;2012;129;82;448;0;3244;116;36;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;80;91.8483;89.4748;87.6004;1045;1008;991;952;946;881;797;790;746;678;631;622;552;512;491;477;436;249;212;95.9136;0;81.179;97.1764;32;13;5;1;1;1;655;0;913;0;2352;484;95;581;0;2919;239;105;801;0;2785;240;18;1871;0;1958;15;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;81;76.4649;77.0996;76.0193;1089;1045;1000;969;912;842;753;741;564;492;323;282;159;148;79;77;39;32;0;109.223;0;85.2565;113.08;20;10;4;3;3;3;172;0;544;0;2194;940;166;137;0;2908;545;254;486;0;2688;485;185;229;0;2953;662;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;82;101.47;89.5427;87.7354;1083;1066;1045;1029;987;949;922;896;853;847;822;804;730;715;681;670;603;592;538;74.2713;0;73.6829;56.6582;33;17;8;8;7;3;846;0;1302;0;1745;780;17;1382;0;2046;386;30;2057;0;1653;134;0;2189;0;1587;68;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;83;85.3143;78.1449;76.2024;992;950;906;863;820;791;758;748;666;603;541;517;497;492;482;477;413;390;363;88.2823;0;77.8044;82.4433;25;14;4;6;5;3;620;0;884;0;1250;1587;123;1009;0;1228;1486;121;1557;0;807;1399;81;1939;0;478;1184;243;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;84;93.7934;81.8137;80.2357;1025;1009;984;931;898;869;806;766;674;640;530;509;507;505;478;422;422;395;385;70.4589;0;69.7383;66.8381;19;13;4;2;2;2;273;124;1197;0;1053;1534;60;1289;0;1093;1383;79;1616;0;966;1187;75;1754;0;1157;933;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;85;138.581;118.468;117.58;1023;979;935;917;891;847;838;786;734;724;676;658;615;582;547;537;532;514;481;63.3403;0;64.5004;24.8681;31;16;6;7;5;3;520;698;2118;0;1594;125;7;1968;0;1784;81;11;2233;0;1589;18;4;1120;0;2724;0;0;2;0;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;86;117.953;101.811;101.592;1043;986;946;897;849;824;759;700;654;623;554;545;471;441;377;369;363;330;233;91.7131;0;94.3381;31.1925;21;11;3;6;4;2;230;1607;1626;0;1892;163;163;1349;0;2238;59;198;2097;0;1604;5;138;1410;0;2388;46;0;1;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;87;146.523;119.737;117.629;1042;1019;989;977;948;940;920;897;864;843;837;830;793;769;755;747;721;691;610;56.6061;0;56.4188;19.635;30;15;6;4;3;3;228;394;1746;0;2089;9;0;1932;0;1912;0;0;1663;0;2181;0;0;1153;0;2691;0;0;2;0;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;88;111.08;98.6262;97.3356;1110;1072;1036;1006;976;956;925;892;833;814;798;775;762;731;670;627;588;584;543;63.6496;0;63.2814;35.2662;31;14;6;5;5;4;191;0;1385;0;2017;414;28;1225;0;2432;160;27;1460;0;2325;59;0;1655;0;2189;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;89;130.955;114.278;113.014;1035;1010;945;920;898;855;812;774;761;755;734;730;709;693;624;622;568;556;528;55.1798;0;55.3356;23.3441;33;14;4;2;2;2;175;0;1438;0;2371;31;4;1689;0;2155;0;0;1748;0;2096;0;0;1104;0;2740;0;0;2;0;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;90;78.1301;79.1998;77.9113;1064;1038;927;859;805;682;626;597;536;510;385;342;316;221;187;171;115;64;60;113.292;180;84.6998;110.934;19;10;5;4;3;2;481;0;340;0;2774;656;74;92;0;3478;202;72;252;0;3382;127;83;700;0;3144;0;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;91;76.5289;76.9155;75.616;1076;1025;945;882;788;752;667;565;423;408;277;268;264;190;183;131;123;123;122;115.84;180;85.8196;112.793;19;12;6;6;5;4;918;0;402;0;2306;953;183;286;0;2931;462;165;393;0;2915;392;144;211;0;3135;498;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;92;77.6993;74.8468;71.2307;1031;971;931;861;837;778;686;649;582;502;441;369;339;299;223;218;184;181;147;75.8158;120;56.9947;81.7998;15;8;3;2;2;1;540;0;853;0;941;1075;975;741;0;1236;781;1086;1277;0;911;593;1063;1714;0;755;1375;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;93;65.948;66.4823;63.1524;964;928;840;824;803;781;723;657;629;584;531;500;357;216;193;190;189;189;186;85.6644;120;62.4707;74.5079;5;3;2;1;1;1;0;0;412;0;450;2336;646;486;0;383;2219;756;753;0;260;2027;804;747;0;109;2368;620;0;2;0
D:\_summer\projekts\20130626\testproject\8\01.bmp;94;117.45;102.07;100.402;1040;1007;969;936;895;877;828;814;785;768;738;701;644;628;545;524;495;481;421;65.5351;0;67.3964;48.7552;26;13;3;4;3;1;59;596;1565;0;1543;594;142;1557;0;1675;445;167;1618;0;1853;229;144;1235;0;2216;393;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;95;121.26;106.983;106.733;994;979;929;918;872;865;847;833;768;729;691;642;575;554;539;493;457;399;390;79.6608;0;83.4283;31.5163;26;13;6;6;5;4;488;1066;1669;0;1915;250;10;1403;0;2268;162;11;1887;0;1901;54;2;1430;0;2414;0;0;1;0;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;96;108.448;93.4147;91.7789;1084;1065;1055;1038;986;935;864;819;786;727;693;630;597;582;529;477;417;406;354;62.5918;0;59.1886;33.527;39;17;6;6;4;2;398;7;1322;0;2111;346;65;1138;0;2388;235;83;1726;0;1877;79;162;2855;0;960;29;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;97;100.458;86.8902;85.6142;1076;1056;1040;1007;993;969;945;922;904;858;797;752;616;606;588;570;495;494;453;67.8572;0;64.1382;29.9245;25;14;5;2;2;2;61;620;1432;0;1905;432;75;965;0;2583;149;147;1491;0;2207;0;146;2006;0;1733;105;0;2;1;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;98;82.8072;73.8007;71.6436;1088;1074;1046;998;979;932;901;860;803;763;725;669;532;475;442;322;296;280;170;66.6165;0;58.3675;41.5165;22;13;3;3;3;2;408;0;1276;0;1285;983;300;951;0;1994;541;358;2188;0;1219;186;251;2520;0;1052;272;0;1;2;1
D:\_summer\projekts\20130626\testproject\8\01.bmp;99;158.921;143.392;139.984;955;908;874;847;834;793;753;739;724;694;653;611;606;601;568;538;494;487;476;40.9173;0;37.9005;30.3287;23;12;5;4;4;3;251;0;1953;0;1670;176;45;1766;0;1933;95;50;2042;0;1713;39;50;2070;0;1774;0;0;2;1;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;0;46.9183;46.1524;45.8902;1009;902;691;570;494;444;410;367;353;350;237;215;199;126;86;77;49;48;48;122.084;210;94.2359;111.377;14;8;4;1;1;1;0;0;1138;8;182;2499;17;642;0;999;2183;20;206;0;1616;2016;6;1232;0;643;1781;188;1;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;1;42.9516;42.7154;43.2341;987;849;688;598;544;501;381;372;324;280;252;233;201;154;88;64;64;64;63;122.127;0;104.253;107.037;11;6;2;2;1;1;208;0;870;6;373;2540;55;567;0;1013;2255;9;305;0;1640;1899;0;678;0;1582;1579;5;1;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;2;72.3429;66.4768;64.1545;1085;1072;1026;1000;961;937;893;850;775;705;642;561;450;380;286;232;145;124;122;52.5299;0;63.2562;52.9533;26;15;7;6;5;3;1103;0;2698;0;630;516;0;1843;0;1976;25;0;1315;0;2529;0;0;2599;0;1168;0;77;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;3;81.3564;73.7458;70.7521;1085;1055;1012;995;974;943;834;821;767;727;644;617;507;419;346;344;317;270;227;46.3717;0;55.1644;44.2795;41;16;5;3;2;1;1104;0;3670;0;40;134;0;3546;0;298;0;0;3053;0;791;0;0;3754;0;90;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;4;74.7347;66.8837;64.0955;1066;1060;997;976;937;920;834;782;718;682;590;514;327;313;213;129;106;81;64;46.75;0;58.6071;48.2992;23;13;6;5;4;2;995;0;3008;0;274;562;0;2682;0;968;194;0;1674;0;2119;51;0;3598;0;246;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;5;67.2425;62.3946;60.8678;1060;1015;979;970;928;877;838;765;652;621;473;455;423;337;289;138;127;64;23;66.0903;0;77.4939;67.7773;22;13;5;2;1;1;903;0;2854;0;244;746;0;2417;0;1169;258;0;1389;0;2334;121;0;2420;0;1424;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;6;74.2677;72.0658;71.5198;1060;1036;997;956;929;887;843;766;711;672;614;556;499;487;425;411;389;379;271;91.0687;0;98.5978;71.0437;17;10;5;2;1;1;436;0;2609;127;460;622;26;1882;99;1707;132;24;1054;58;2728;0;4;2086;0;1758;0;0;2;0;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;7;85.7677;82.8639;81.6106;1055;1001;932;860;825;762;737;710;698;668;627;621;609;602;525;519;511;466;402;83.6379;0;93.4268;75.242;26;12;6;14;8;4;0;400;2399;68;424;942;11;2223;38;971;588;24;1909;21;1510;344;60;2815;0;1027;1;1;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;8;72.5354;71.7008;70.9469;985;920;860;807;768;735;653;603;546;519;450;372;348;347;327;314;269;256;244;104.995;0;97.5466;98.1379;15;9;3;4;3;1;356;223;1833;32;374;1596;9;1543;12;818;1455;16;1478;0;990;1376;0;2394;0;988;390;72;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;9;47.9922;47.4784;48.8554;997;975;769;722;579;543;509;452;443;434;377;350;306;272;225;193;166;100;61;156.998;0;106.553;109.955;11;7;4;1;1;1;720;0;862;14;779;2181;8;214;0;1727;1849;54;214;0;2035;1586;9;1375;0;1096;1250;123;0;2;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;10;43.5926;44.0489;43.7378;936;816;587;486;452;429;341;325;311;267;262;246;242;204;174;167;155;50;50;123.63;210;88.6372;109.885;9;6;3;1;1;1;45;0;744;0;393;2707;0;418;0;964;2462;0;189;0;1332;2323;0;1260;0;1055;1415;114;1;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;11;51.033;50.3338;50.6831;998;942;729;716;705;647;604;594;523;494;473;438;393;355;318;284;215;207;131;126.374;210;101.761;110.875;14;7;3;4;3;1;547;0;1565;2;90;2187;0;1408;0;465;1971;0;1023;0;1127;1694;0;1317;0;790;1737;0;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;12;75.7477;70.7942;68.0172;1032;1000;940;931;870;841;757;701;606;537;512;450;435;377;353;312;272;268;192;56.5044;0;68.3937;62.0713;28;16;6;6;5;3;679;0;2875;0;447;522;0;2616;0;1113;115;0;1810;0;2034;0;0;3663;0;181;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;13;76.2477;71.8751;70.4396;1107;1083;1030;1001;950;918;828;796;740;723;638;567;516;475;371;349;230;207;160;66.5265;0;81.1668;55.2748;24;10;5;3;3;1;1259;0;3074;0;427;343;0;2164;8;1596;76;0;955;0;2889;0;0;3056;0;788;0;0;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;14;74.3819;69.2448;67.4503;1122;1091;1042;1017;967;930;862;848;814;788;703;628;529;494;423;293;273;208;181;64.4709;0;80.1946;62.5849;27;11;6;1;1;1;748;0;3067;0;206;571;0;2689;0;1007;148;0;1456;0;2358;30;0;3297;0;547;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;15;65.1397;61.0107;59.7131;1130;1100;1070;1031;972;897;842;706;651;628;580;506;417;357;272;192;172;60;41;75.5377;0;86.8028;73.7939;17;9;4;1;1;1;251;0;2245;0;417;1182;0;1949;0;1258;637;0;1170;0;2444;230;0;2214;0;1630;0;0;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;16;80.8387;74.6553;72.3822;1095;1070;1015;961;919;838;802;772;703;668;625;553;484;443;403;393;264;257;159;43.3879;0;49.805;42.2548;25;12;5;4;4;3;1185;0;3322;76;283;150;13;2794;47;989;14;0;1823;12;2009;0;0;3285;0;559;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;17;58.6093;57.8715;57.801;1053;1008;834;787;693;658;597;543;516;444;357;318;307;260;215;186;152;143;99;109.719;0;103.349;96.955;7;4;1;1;0;0;143;0;1088;135;1110;1263;248;436;85;1910;1177;236;471;57;2065;1019;232;1847;0;1011;0;986;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;18;67.783;65.0546;64.4568;996;885;825;744;712;690;640;613;566;516;441;373;368;349;319;267;236;236;177;89.3169;0;95.0569;81.9753;13;9;5;3;3;2;417;608;2007;35;626;1122;54;1285;8;1593;910;48;702;0;2356;786;0;1911;0;1734;86;113;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;19;45.8301;46.4441;46.4774;1008;842;721;637;533;477;445;417;390;370;330;244;168;148;91;90;75;75;69;124.398;0;93.54;117.82;5;4;3;0;0;0;4;223;771;69;569;2425;10;245;0;1345;2254;0;303;0;1423;2117;1;1475;0;573;1171;625;1;2;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;20;43.9891;43.6147;43.3868;949;856;591;505;318;249;202;192;148;147;146;146;143;127;105;103;37;36;36;115.777;210;91.5637;114.591;3;2;1;0;0;0;633;0;334;194;709;2188;419;144;195;934;2157;414;680;152;463;2231;318;889;0;76;1770;1109;0;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;21;43.2235;43.6095;44.1493;932;768;566;529;514;459;360;348;337;312;287;241;237;219;144;140;119;119;75;133.491;210;92.9933;101.886;9;5;3;2;2;2;188;0;1137;3;101;2603;0;706;0;780;2358;0;49;0;1667;2128;0;582;0;1172;2090;0;1;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;22;64.4514;61.9732;60.8962;1080;1040;977;932;847;770;719;697;615;541;514;453;359;339;266;230;161;155;112;80.5877;0;90.6505;70.5085;20;9;4;5;4;1;993;0;2454;0;203;1187;0;2159;0;1189;496;0;1258;0;2553;33;0;2676;0;1168;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;23;74.6891;69.1462;66.6077;1102;1069;1040;999;982;936;890;870;847;726;708;687;537;504;475;447;287;256;241;52.3382;0;63.8096;58.6701;23;14;5;3;3;2;1064;0;2927;18;217;682;0;2729;14;799;302;0;1969;0;1812;63;0;3010;0;834;0;0;2;1;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;24;56.1124;53.6608;52.6642;1089;1046;952;874;785;743;676;643;615;582;493;481;369;288;108;84;45;45;44;85.411;0;92.5564;83.8268;16;11;4;4;3;3;639;0;1764;0;322;1758;0;1306;0;1164;1374;0;599;0;2383;862;0;1055;0;2727;62;0;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;25;63.2953;60.0845;59.1681;1077;1035;996;983;927;857;798;752;711;580;515;445;387;274;204;131;79;34;20;74.6277;0;85.6024;69.4157;18;11;4;4;4;2;361;168;2621;0;347;872;4;2212;0;1295;337;0;1481;0;2263;100;0;2303;0;1541;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;26;71.0752;66.2487;64.8881;1009;971;899;880;816;789;724;702;658;628;548;530;434;335;282;246;154;123;120;67.4136;0;81.5172;65.0245;22;9;3;1;1;1;286;716;2508;0;340;996;0;1855;0;1583;406;0;840;0;2874;130;0;1708;0;2136;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;27;66.4784;63.9032;63.0494;1124;1098;1050;1005;956;940;815;802;750;712;657;636;619;526;353;306;245;239;224;88.2066;0;93.18;86.7579;23;11;5;3;3;2;233;459;2256;2;347;1239;0;1594;0;1681;569;0;987;0;2665;192;0;1821;0;2023;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;28;65.7984;64.2924;63.942;1107;1080;960;931;880;834;755;689;610;546;395;316;281;225;211;204;198;179;120;106.884;0;103.674;89.0823;27;13;6;7;5;3;0;180;2140;13;419;1265;7;1574;0;1471;798;1;562;0;2776;506;0;1543;0;2301;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;29;66.8387;64.3231;64.9677;916;851;797;770;742;646;626;591;537;473;366;322;210;152;75;59;31;19;0;112.213;0;120.784;67.1806;9;5;3;2;2;2;171;740;1447;9;1782;462;144;684;0;2689;217;254;579;0;2898;45;322;581;0;2267;0;996;1;0;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;30;40.7383;41.0663;40.9126;964;858;570;418;369;353;299;296;271;236;203;190;143;139;137;136;102;93;86;134.198;180;87.1954;98.4958;5;4;3;0;0;0;328;0;331;183;600;2704;26;155;104;767;2645;173;605;50;289;2664;236;1418;0;0;2113;313;0;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;31;36.3374;37.5544;38.775;891;776;446;409;329;275;207;204;152;128;114;70;69;68;63;63;39;39;38;156.645;210;89.1178;87.1114;9;6;3;3;3;1;565;0;568;18;51;3207;0;415;0;311;3118;0;168;0;709;2967;0;521;0;526;2791;6;1;2;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;32;77.0611;71.7453;68.8127;1094;1061;1024;957;931;863;781;729;682;611;565;513;424;386;337;285;99;68;68;48.1067;0;56.9698;53.6941;30;14;6;9;5;3;826;0;3241;0;160;443;0;3079;0;580;185;0;2337;0;1473;34;0;3526;0;318;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;33;61.6033;58.0544;56.5848;1060;1015;973;908;893;859;823;732;597;545;480;414;412;363;321;310;202;144;94;81.5486;0;88.9853;80.0156;17;11;5;4;4;3;454;0;1971;5;330;1538;0;1651;0;1195;998;0;953;0;2307;584;0;1482;0;2285;77;0;1;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;34;63.0232;57.7071;56.1714;1058;1015;961;926;879;813;748;669;551;524;464;443;376;367;322;301;259;201;182;72.7185;0;85.65;68.7377;20;11;5;1;1;1;866;277;2298;3;387;1155;1;1808;0;1405;631;0;766;0;2795;283;0;1680;0;2164;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;35;64.3218;60.8665;60.5718;1020;972;926;905;878;852;809;790;702;680;665;637;592;573;489;443;324;142;39;92.1108;0;102.105;73.8797;21;16;7;3;3;2;128;690;2531;4;430;878;1;2084;0;1433;327;0;1318;0;2442;84;0;2205;0;1639;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;36;49.301;48.2399;48.9852;1064;1041;919;864;749;684;520;439;346;267;203;197;168;153;136;86;81;80;75;130.263;0;112.199;96.6741;13;6;2;2;1;1;288;0;1014;43;357;2412;18;545;6;1332;1961;0;168;0;2064;1612;0;1509;0;1922;413;0;1;2;1
D:\_summer\projekts\20130626\testproject\9\01.bmp;37;63.679;60.5247;58.8018;1097;1055;967;915;870;813;711;655;568;545;455;335;278;228;204;138;92;83;82;80.4563;0;82.8149;83.8771;23;12;6;2;2;1;11;30;2327;60;270;1172;15;1627;2;1527;685;3;432;0;3040;372;0;1139;0;2688;17;0;2;1;0
D:\_summer\projekts\20130626\testproject\9\01.bmp;38;61.6002;59.7737;59.8293;1050;976;894;841;742;681;642;617;592;557;424;364;320;294;224;219;216;186;164;118.637;0;106.357;99.2204;17;9;3;4;2;1;302;557;1738;3;402;1693;8;1209;0;1514;1114;7;538;0;2706;600;0;1433;0;2411;0;0;1;1;1
